
Binghamton,95.9303,122.987,0.0543069,4-18,4,22,47.8,55.5,44.2,32.7,20.3,13.7,22.5,29.6,65.5272,49.6,55,29.2,37.6,0,0,48.7,48.6,31.2,37.2,65.5272,,,,2026,,,,-15.6378,75.8,
"George Mason",113.383,105.947,0.685696,19-2,19,21,53.8,48.2,49.3,28.5,14.8,16.3,31.3,27.8,64.0744,55.1,48.7,34.1,31.7,0,0,52.4,52,34.1,44.1,64.0744,,,,2026,,,,1.26702,72.4,
"Old Dominion",104.305,110.039,0.350837,6-15,6,21,49.2,50.6,33.5,42.7,15.7,14.2,25.3,29.7,68.5512,47.5,52.7,34.6,31.3,0,0,47.3,52,38.1,36.1,68.5512,,,,2026,,,,-9.90352,71.3,
"Green Bay",112.688,114.874,0.444982,12-10,12,22,54.7,55.3,43.5,37.3,16.6,13.1,24.2,28.9,62.7882,56.1,56.2,35.1,36.2,0,0,54.3,58.9,39.7,45,62.7882,,,,2026,,,,-5.39233,74.4,
"UNC Greensboro",107.554,121.219,0.201727,8-13,8,21,50.6,56.6,44.5,30.6,15.6,13.2,28.1,29.7,67.0886,49.4,56,34.9,38.2,0,0,45.8,50.8,39.3,45.6,67.0886,,,,2026,,,,-9.78011,68.4,
"Little Rock",102.138,117.493,0.166507,9-11,9,20,50.3,55,30.2,31.1,20.3,19.4,31.7,36.1,65.7287,48.3,55.2,36.6,36.6,0,0,55.3,54.6,31.3,42.5,65.7287,,,,2026,,,,-7.89325,67.6,
"Austin Peay",106.058,104.393,0.545343,14-6,14,20,50.8,51.2,34.1,32.3,15.8,20.3,29.6,30.2,68.9076,50.7,53.2,34,32.3,0,0,56.8,56.7,40.4,43.6,68.9076,,,,2026,,,,-2.81,71.9,
Rutgers,109.931,108.849,0.528395,9-12,9,21,46.4,52.3,39.1,30.2,15.8,17,32.6,33.7,65.1241,45.3,50.1,32.2,37.2,0,0,45.6,56.4,35.6,39.3,65.1241,,,,2026,,,,-3.55658,73.4,
"Nicholls St.",106.14,112.792,0.332024,8-13,8,21,50.5,55.9,35,41.2,17.4,21.8,27.6,35.4,68.593,49.4,56.8,34.6,36.2,0,0,53.4,55.7,45.9,36.8,68.593,,,,2026,,,,-8.00232,65.5,
"Sacramento St.",103.784,115.245,0.23067,6-13,6,19,44.6,55.7,39.6,36.9,15.2,16.6,28.6,33,71.6247,44.9,57.1,29.4,35.9,0,0,47.6,60,36.1,41.5,71.6247,,,,2026,,,,-8.59054,78.3,
"William & Mary",109.783,104.925,0.627258,14-6,14,20,53.9,49.8,37.7,35.4,17.4,20.4,26.5,32.6,73.573,57.1,53.8,33.4,30,0,0,66.5,53.6,45.6,45.5,73.573,,,,2026,,,,-2.24799,75,
Colgate,109.323,113.674,0.389623,13-9,13,22,53.8,52.1,27.8,33.1,14.8,15.5,26.7,30.6,66.4737,53.5,53.1,36.3,33.8,0,0,52.4,53.2,34.2,40.3,66.4737,,,,2026,,,,-4.71448,72,
USC,114.908,100.264,0.827464,15-6,15,21,52,47.7,47.4,36,17,17.2,32.3,31.5,69.6139,53.9,50.5,32.3,29.2,0,0,55.2,53,34.8,42.1,69.6139,,,,2026,,,,2.1657,71.7,
Merrimack,106.109,108.395,0.439007,13-9,13,22,48.4,47.6,39.2,38.7,15.9,19.6,24.8,42.2,63.3603,49,48.9,31.7,30,0,0,54.5,55,46.1,32.2,63.3603,,,,2026,,,,-4.72972,76.9,
UNLV,111.216,107.349,0.600342,10-10,10,20,51.2,51.9,45.6,45,17.7,18.7,31.8,32.9,70.1056,53.3,52.5,31.6,33.9,0,0,52.7,56.7,34.7,37.5,70.1056,,,,2026,,,,-4.46164,67.6,
"Illinois St.",112.332,101.991,0.752226,14-7,14,21,54,48.6,34.5,36.8,16.3,17.3,30.7,24.8,66.4818,55.6,48.4,34.5,32.7,0,0,49.4,49.3,41.6,35.7,66.4818,,,,2026,,,,-2.99717,70.6,
Manhattan,103.538,120.633,0.147121,8-14,8,22,47.4,55,33.9,24.1,15.7,16.9,27.8,38.1,68.0998,46.9,53.9,32.2,37.9,0,0,48.6,61.2,35.4,38,68.0998,,,,2026,,,,-10.2408,78.8,
Utah,119.097,111.063,0.690639,9-11,9,20,53.7,53.5,33.5,30.8,15.7,14.6,29.4,32.7,68.1227,52.5,54,37.1,35,0,0,50.1,46.6,38.3,33.6,68.1227,,,,2026,,,,-3.70481,73.6,
"Louisiana Tech",99.6424,108.855,0.265617,11-8,11,19,45.2,48.7,33.8,34.5,17,17.1,34.4,30.4,62.3705,47.3,49,27.2,32.2,0,0,44.4,57.2,32.1,49.4,62.3705,,,,2026,,,,-5.37461,64.7,
"Youngstown St.",107.181,109.082,0.449626,10-12,10,22,52.8,51.6,31.3,43.2,19.3,18.4,33.2,32.5,66.9044,55.5,51,33.5,35.2,0,0,51.2,47.6,51.1,31.2,66.9044,,,,2026,,,,-8.71102,71.7,
Jacksonville,101.841,113.878,0.216748,8-13,8,21,49.7,55.5,30.8,43.2,18.8,16.4,30.4,29.7,63.1953,51,55.3,31.9,37.2,0,0,47.4,53.6,41.3,37,63.1953,,,,2026,,,,-8.44808,70.3,
"Tennessee St.",107.014,115.72,0.289155,13-7,13,20,49.2,52.7,31.8,45.5,16.8,19.7,33.2,31.2,70.6177,49.4,54,32.5,33.4,0,0,46.2,53.7,30.5,34.9,70.6177,,,,2026,,,,-4.09908,73.2,
Stanford,113.793,102.889,0.76104,14-6,14,20,49.5,51.3,42.1,40.3,15.9,19.5,33.2,28.6,67.6617,48.9,51.6,33.5,33.8,0,0,48.7,42.8,43.5,32.9,67.6617,,,,2026,,,,0.360253,72.5,
Longwood,104.35,114.028,0.265033,12-10,12,22,49.7,54,42.5,40.7,19.5,19.7,34,29.3,67.8179,51.9,55.9,30.4,34.3,0,0,50.6,52.6,35.4,43.4,67.8179,,,,2026,,,,-7.32136,76.3,
"Sacred Heart",106.241,118.756,0.217454,9-13,9,22,51.9,55,28.9,29.2,18.6,16.1,29.9,30.2,68.3375,49.6,56.2,36.2,35.6,0,0,58.6,61.3,50.2,44.2,68.3375,,,,2026,,,,-10.1223,77,
"Western Kentucky",105.575,107.606,0.445435,11-10,11,21,45.5,51,39.4,43.5,15,17.6,33.8,30,69.1315,44.1,48.4,31.8,36.2,0,0,48.5,60.2,38.7,44.7,69.1315,,,,2026,,,,-5.72112,73.5,
"UT Arlington",102.033,101.776,0.507242,13-6,13,19,48.9,47,44.3,43.2,21.9,18.9,34.6,29.4,65.0127,49.8,50.8,31.3,25.5,0,0,48.5,50.8,32.7,30,65.0127,,,,2026,,,,-2.17392,72.9,
Fordham,103.445,106.036,0.429347,11-10,11,21,48.9,48.9,22,26.9,17.5,15.2,36.3,26.1,63.5139,52.7,47.8,28.4,33.7,0,0,50.4,58.7,37.5,39.9,63.5139,,,,2026,,,,-7.07859,70,
"Alabama St.",103.383,117.205,0.191072,6-14,6,20,47.7,54.4,36.5,41.1,18.6,19,32.1,35.2,69.3466,46.7,54.9,32.9,35.8,0,0,46.3,57.6,38,42.1,69.3466,,,,2026,,,,-9.2876,70.7,
"Wichita St.",113.285,105.161,0.701788,13-8,13,21,49.8,47.2,36.3,33.3,15.2,16.1,39.6,29.9,65.0501,48.1,48.1,35.4,30.3,0,0,43.1,47.1,35,34.6,65.0501,,,,2026,,,,-3.46426,69.2,
"Texas Tech",126.438,99.3869,0.940943,16-4,16,20,56.2,50.1,29.6,32.1,14.9,15.6,34.9,29,67.3594,54,50.9,39.2,32.4,0,0,54.5,40.4,46.1,35.6,67.3594,,,,2026,,,,4.50176,71,
"Boise St.",114.469,101.35,0.802151,13-8,13,21,51.3,51.1,43.1,35.4,16.7,16.3,31.6,24.1,66.2075,51.6,51.6,34,33.5,0,0,51.9,45.9,41.5,36.8,66.2075,,,,2026,,,,-1.27717,76.2,
